doi,Materials_1,Polymer_1,conjugation_1,Isomer_1,CentroSymmetry_1,mu_e_1,mu_h_1,E_LUMO (eV)_1,E_HOMO (eV)_1,Materials_2,Polymer_2,conjugation_2,Isomer_2,CentroSymmetry_2,mu_e_2,mu_h_2,E_LUMO (eV)_2,E_HOMO (eV)_2
10.1007/s10965-021-02417-0,PFBIID-2T,*c1ccc2c(c1)N(C)C(=O)/C2=C/c1c(F)c(F)c(/C=C2/C(=O)N(C)c3cc(-c4ccc(-c5ccc(*)s5)s4)ccc32)c(F)c1F,1,0.0,1,0.0,0.0,-3.11,-5.21,PPzIID-TVT,*c1ccc2c(c1)N(C)C(=O)/C2=C/c1cnc(/C=C2/C(=O)N(C)c3cc(-c4ccc(/C=C/c5ccc(*)s5)s4)ccc32)cn1,1,0.0,1,0.0,0.00032,-3.56,-5.19
10.1007/s10965-021-02417-0,PFBIID-TVT,*c1ccc2c(c1)N(C)C(=O)/C2=C/c1c(F)c(F)c(/C=C2/C(=O)N(C)c3cc(-c4ccc(/C=C/c5ccc(*)s5)s4)ccc32)c(F)c1F,1,0.0,1,0.0,0.0,-3.22,-5.29,PPzIID-2T,*c1ccc2c(c1)N(C)C(=O)/C2=C/c1cnc(/C=C2/C(=O)N(C)c3cc(-c4ccc(-c5ccc(*)s5)s4)ccc32)cn1,1,0.0,1,0.0,0.00032,-3.66,-5.28
10.1007/s10965-021-02417-0,PFBIID-TVT,*c1ccc2c(c1)N(C)C(=O)/C2=C/c1c(F)c(F)c(/C=C2/C(=O)N(C)c3cc(-c4ccc(/C=C/c5ccc(*)s5)s4)ccc32)c(F)c1F,1,0.0,1,0.0,0.0,-3.22,-5.29,PPzIID-TVT,*c1ccc2c(c1)N(C)C(=O)/C2=C/c1cnc(/C=C2/C(=O)N(C)c3cc(-c4ccc(/C=C/c5ccc(*)s5)s4)ccc32)cn1,1,0.0,1,0.0,0.00032,-3.56,-5.19
10.1007/s10965-021-02417-0,PPzIID-2T,*c1ccc2c(c1)N(C)C(=O)/C2=C/c1cnc(/C=C2/C(=O)N(C)c3cc(-c4ccc(-c5ccc(*)s5)s4)ccc32)cn1,1,0.0,1,0.0,0.00032,-3.66,-5.28,PPzIID-TVT,*c1ccc2c(c1)N(C)C(=O)/C2=C/c1cnc(/C=C2/C(=O)N(C)c3cc(-c4ccc(/C=C/c5ccc(*)s5)s4)ccc32)cn1,1,0.0,1,0.0,0.00032,-3.56,-5.19
10.1007/s11426-021-9991-0,PBDP-2F,*c1cc(F)c(-c2sc(-c3sc(C4=c5cc6c(cc5N(C)C4=O)=C(c4cc(C)c(*)s4)C(=O)N6C)cc3C)cc2F)s1,1,0.0,1,0.58,0.0,-3.88,-5.28,PBDP-2CN,*c1cc(C#N)c(-c2sc(-c3sc(C4=c5cc6c(cc5N(C)C4=O)=C(c4cc(C)c(*)s4)C(=O)N6C)cc3C)cc2C#N)s1,1,0.0,1,1.01,0.0,-4.07,-5.49
10.1007/s11426-025-3036-y,f-BTII-TVT,*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2c1sc1c3c(sc21)/C(=C1\C(=O)N(C)c2cc(-c4ccc(/C=C/c5ccc(*)s5)s4)ccc21)C(=O)N3C,1,0.0,1,0.037,0.067,-3.56,-5.25,f-BFTII-TVT,*c1ccc(/C=C/c2ccc(-c3ccc4c(c3F)N(C)C(=O)/C4=C3/C(=O)N(C)c4c3sc3c5c(sc43)/C(=C3\C(=O)N(C)c4c3ccc(*)c4F)C(=O)N5C)s2)s1,1,0.0,1,0.25,0.25,-3.64,-5.42
10.1007/s11426-025-3036-y,f-BTII-TVT,*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2c1sc1c3c(sc21)/C(=C1\C(=O)N(C)c2cc(-c4ccc(/C=C/c5ccc(*)s5)s4)ccc21)C(=O)N3C,1,0.0,1,0.037,0.067,-3.56,-5.25,f-BATII-TVT,*c1ccc2c(n1)N(C)C(=O)/C2=C1/C(=O)N(C)c2c1sc1c3c(sc21)/C(=C1\C(=O)N(C)c2nc(-c4ccc(/C=C/c5ccc(*)s5)s4)ccc21)C(=O)N3C,1,0.0,1,1.0,0.71,-3.71,-5.51
10.1007/s11426-025-3036-y,f-BFTII-TVT,*c1ccc(/C=C/c2ccc(-c3ccc4c(c3F)N(C)C(=O)/C4=C3/C(=O)N(C)c4c3sc3c5c(sc43)/C(=C3\C(=O)N(C)c4c3ccc(*)c4F)C(=O)N5C)s2)s1,1,0.0,1,0.25,0.25,-3.64,-5.42,f-BATII-TVT,*c1ccc2c(n1)N(C)C(=O)/C2=C1/C(=O)N(C)c2c1sc1c3c(sc21)/C(=C1\C(=O)N(C)c2nc(-c4ccc(/C=C/c5ccc(*)s5)s4)ccc21)C(=O)N3C,1,0.0,1,1.0,0.71,-3.71,-5.51
10.1007/s40242-025-5229-z,TVTDA-4FTVT ,*c1cc2c(s1)c1c(=O)n(C)c3cc(-c4sc(/C=C/c5sc(*)c(F)c5F)c(F)c4F)sc3c1c(=O)n2C,1,0.0,1,0.85,0.0,-3.93,-5.6,TVTDA-2F2CNTVT,*c1cc2c(s1)c1c(=O)n(C)c3cc(-c4sc(/C=C/c5sc(*)c(F)c5C#N)c(C#N)c4F)sc3c1c(=O)n2C,1,0.0,1,0.049,0.0,-4.19,-5.73
10.1016/j.dyepig.2016.06.014,PIDT2FBT,*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc(-c4c(F)c(F)c(-c5ccc(*)s5)c5nsnc45)s3)ccc21,1,0.0,0,0.0,0.073,-3.91,-5.56,PIDT4FBZ,*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc(-c4c(F)c(F)c(-c5ccc(*)s5)c(F)c4F)s3)ccc21,1,0.0,1,0.0,0.028,-4.17,-5.82
10.1016/j.dyepig.2018.06.045,BADDP-TT,*c1ccc2c(n1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc3c(cc21)N(C)C(=O)/C3=C1/C(=O)N(C)c2nc(-c3cc4sc(*)cc4s3)ccc21,1,0.0,1,0.076,0.066,-3.9,-5.51,BADDP-TVT,*c1ccc2c(n1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc3c(cc21)N(C)C(=O)/C3=C1/C(=O)N(C)c2nc(-c3ccc(/C=C/c4ccc(*)s4)s3)ccc21,1,0.0,1,0.058,0.2,-3.94,-5.42
10.1016/j.dyepig.2018.10.038,BDO-TVT,*c1ccc(/C=C/c2ccc(-c3cc(C)c(/C=C4\C(=O)Oc5cc6c(cc54)OC(=O)/C6=C\c4sc(*)cc4C)s3)s2)s1,1,0.0,1,0.02,0.03,-3.62,-5.16,BDO-SVS,*c1cc(C)c(/C=C2\C(=O)Oc3cc4c(cc32)OC(=O)/C4=C\c2sc(-c3ccc(/C=C/c4ccc(*)[se]4)[se]3)cc2C)s1,1,0.0,1,0.1,0.27,-3.7,-5.18
10.1016/j.dyepig.2021.109660,PNDI-TPaT,*c1ccc(-c2ccc(-c3ccc(-c4cc5c6c(c(*)cc7c6c4C(=O)N(C)C7=O)C(=O)N(C)C5=O)s3)nn2)s1,1,0.0,0,0.014,0.0,-3.98,-5.9,PNDI-TPzT,*c1ccc(-c2cnc(-c3ccc(-c4cc5c6c(c(*)cc7c6c4C(=O)N(C)C7=O)C(=O)N(C)C5=O)s3)cn2)s1,1,0.0,1,0.01,0.0,-4.02,-5.96
10.1016/j.dyepig.2021.109660,PNDI-TPaT,*c1ccc(-c2ccc(-c3ccc(-c4cc5c6c(c(*)cc7c6c4C(=O)N(C)C7=O)C(=O)N(C)C5=O)s3)nn2)s1,1,0.0,0,0.014,0.0,-3.98,-5.9,PNDI-TPmT,*c1ccc(-c2cnc(-c3ccc(-c4cc5c6c(c(*)cc7c6c4C(=O)N(C)C7=O)C(=O)N(C)C5=O)s3)nc2)s1,1,0.0,0,0.069,0.0,-4.0,-6.04
10.1016/j.dyepig.2021.109660,PNDI-TPzT,*c1ccc(-c2cnc(-c3ccc(-c4cc5c6c(c(*)cc7c6c4C(=O)N(C)C7=O)C(=O)N(C)C5=O)s3)cn2)s1,1,0.0,1,0.01,0.0,-4.02,-5.96,PNDI-TPmT,*c1ccc(-c2cnc(-c3ccc(-c4cc5c6c(c(*)cc7c6c4C(=O)N(C)C7=O)C(=O)N(C)C5=O)s3)nc2)s1,1,0.0,0,0.069,0.0,-4.0,-6.04
10.1016/j.dyepig.2023.111889,BAI-T,*c1ccc(-c2cc3c4c(ccc5/c(=c6\c(=O)c7c(*)cc8c9c(ccc6c97)C(=O)N(C)C8=O)c(=O)c2c45)C(=O)N(C)C3=O)s1,1,0.0,0,0.00012,0.0,-4.13,-6.01,BAT-BT,*c1ccc(-c2ccc(-c3cc4c5c(ccc6/c(=c7\c(=O)c8c(*)cc9c%10c(ccc7c%108)C(=O)N(C)C9=O)c(=O)c3c56)C(=O)N(C)C4=O)s2)s1,1,0.0,1,0.011,0.0,-4.04,-5.62
10.1016/j.dyepig.2025.112685,IID-DPE,*c1ccc(/C=C/c2ccc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(*)ccc43)cc2)cc1,1,0.0,1,0.0,0.32,-3.96,-5.31,IID-CNDPE,*c1ccc(/C(C#N)=C/c2ccc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(*)ccc43)cc2)cc1,1,0.0,0,0.5,0.0,-4.17,-5.72
10.1016/j.dyepig.2025.112685,IID-DPE,*c1ccc(/C=C/c2ccc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(*)ccc43)cc2)cc1,1,0.0,1,0.0,0.32,-3.96,-5.31,IID-2CNDPE,*c1ccc(/C(C#N)=C(\C#N)c2ccc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(*)ccc43)cc2)cc1,1,0.0,1,0.62,0.0,-4.25,-5.85
10.1016/j.dyepig.2025.112685,IID-CNDPE,*c1ccc(/C(C#N)=C/c2ccc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(*)ccc43)cc2)cc1,1,0.0,0,0.5,0.0,-4.17,-5.72,IID-2CNDPE,*c1ccc(/C(C#N)=C(\C#N)c2ccc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(*)ccc43)cc2)cc1,1,0.0,1,0.62,0.0,-4.25,-5.85
10.1016/j.dyepig.2025.113120,PBTI-DPP-T,*c1ccc(-c2cc3c(=O)n(C)c(=O)c4cc(C5=C6C(=O)N(C)C(c7cc8c(=O)n(C)c(=O)c9cc(*)sc9c8s7)=C6C(=O)N5C)sc4c3s2)s1,1,0.0,0,8.49e-05,0.0,-3.7,-5.73,PBTI-DPP-FT,*c1cc2c(=O)n(C)c(=O)c3cc(C4=C5C(=O)N(C)C(c6cc7c(=O)n(C)c(=O)c8cc(-c9sc(*)c(F)c9F)sc8c7s6)=C5C(=O)N4C)sc3c2s1,1,0.0,0,0.00027,0.0,-3.72,-5.72
10.1016/j.dyepig.2025.113120,PBTI-DPP-T,*c1ccc(-c2cc3c(=O)n(C)c(=O)c4cc(C5=C6C(=O)N(C)C(c7cc8c(=O)n(C)c(=O)c9cc(*)sc9c8s7)=C6C(=O)N5C)sc4c3s2)s1,1,0.0,0,8.49e-05,0.0,-3.7,-5.73,PBTzI-DPP-T,*c1ccc(-c2nc3c(=O)n(C)c(=O)c4cc(C5=C6C(=O)N(C)C(c7cc8c(=O)n(C)c(=O)c9nc(*)sc9c8s7)=C6C(=O)N5C)sc4c3s2)s1,1,0.0,0,0.000214,0.0,-3.79,-5.73
10.1016/j.dyepig.2025.113120,PBTI-DPP-T,*c1ccc(-c2cc3c(=O)n(C)c(=O)c4cc(C5=C6C(=O)N(C)C(c7cc8c(=O)n(C)c(=O)c9cc(*)sc9c8s7)=C6C(=O)N5C)sc4c3s2)s1,1,0.0,0,8.49e-05,0.0,-3.7,-5.73,PBTzI-DPP-FT,*c1nc2c(=O)n(C)c(=O)c3cc(C4=C5C(=O)N(C)C(c6cc7c(=O)n(C)c(=O)c8nc(-c9sc(*)c(F)c9F)sc8c7s6)=C5C(=O)N4C)sc3c2s1,1,0.0,0,0.00259,0.0,-3.85,-5.75
10.1016/j.dyepig.2025.113120,PBTI-DPP-FT,*c1cc2c(=O)n(C)c(=O)c3cc(C4=C5C(=O)N(C)C(c6cc7c(=O)n(C)c(=O)c8cc(-c9sc(*)c(F)c9F)sc8c7s6)=C5C(=O)N4C)sc3c2s1,1,0.0,0,0.00027,0.0,-3.72,-5.72,PBTzI-DPP-T,*c1ccc(-c2nc3c(=O)n(C)c(=O)c4cc(C5=C6C(=O)N(C)C(c7cc8c(=O)n(C)c(=O)c9nc(*)sc9c8s7)=C6C(=O)N5C)sc4c3s2)s1,1,0.0,0,0.000214,0.0,-3.79,-5.73
10.1016/j.dyepig.2025.113120,PBTI-DPP-FT,*c1cc2c(=O)n(C)c(=O)c3cc(C4=C5C(=O)N(C)C(c6cc7c(=O)n(C)c(=O)c8cc(-c9sc(*)c(F)c9F)sc8c7s6)=C5C(=O)N4C)sc3c2s1,1,0.0,0,0.00027,0.0,-3.72,-5.72,PBTzI-DPP-FT,*c1nc2c(=O)n(C)c(=O)c3cc(C4=C5C(=O)N(C)C(c6cc7c(=O)n(C)c(=O)c8nc(-c9sc(*)c(F)c9F)sc8c7s6)=C5C(=O)N4C)sc3c2s1,1,0.0,0,0.00259,0.0,-3.85,-5.75
10.1016/j.dyepig.2025.113120,PBTzI-DPP-T,*c1ccc(-c2nc3c(=O)n(C)c(=O)c4cc(C5=C6C(=O)N(C)C(c7cc8c(=O)n(C)c(=O)c9nc(*)sc9c8s7)=C6C(=O)N5C)sc4c3s2)s1,1,0.0,0,0.000214,0.0,-3.79,-5.73,PBTzI-DPP-FT,*c1nc2c(=O)n(C)c(=O)c3cc(C4=C5C(=O)N(C)C(c6cc7c(=O)n(C)c(=O)c8nc(-c9sc(*)c(F)c9F)sc8c7s6)=C5C(=O)N4C)sc3c2s1,1,0.0,0,0.00259,0.0,-3.85,-5.75
10.1016/j.dyepig.2025.113266,DPP-CNTVT,*c1ccc(/C=C(\C#N)c2ccc(-c3ccc(C4=C5C(=O)N(C)C(c6ccc(*)s6)=C5C(=O)N4C)s3)s2)s1,1,0.0,0,0.52,0.0,-3.83,-5.49,DPP-2CNTVT,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(/C(C#N)=C(\C#N)c6ccc(*)s6)s5)s4)=C3C(=O)N2C)s1,1,0.0,1,1.03,0.0,-3.9,-5.53
10.1016/j.matt.2022.04.008,PDTD-BT,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11nsnc%10%11)s9)=C8C(=O)N7C)s6)s5)s4)=C3C(=O)N2C)s1,1,0.0,0,1.64,2.03,-3.49,-5.42,PDFD-BT,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5sc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11nsnc%10%11)s9)=C8C(=O)N7C)s6)c(F)c5F)s4)=C3C(=O)N2C)s1,1,0.0,0,3.75,3.56,-3.56,-5.55
10.1016/j.matt.2022.04.008,PDTD-BT,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11nsnc%10%11)s9)=C8C(=O)N7C)s6)s5)s4)=C3C(=O)N2C)s1,1,0.0,0,1.64,2.03,-3.49,-5.42,PDTD-BO,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11nonc%10%11)s9)=C8C(=O)N7C)s6)s5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.25,0.52,-3.56,-5.47
10.1016/j.matt.2022.04.008,PDTD-BT,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11nsnc%10%11)s9)=C8C(=O)N7C)s6)s5)s4)=C3C(=O)N2C)s1,1,0.0,0,1.64,2.03,-3.49,-5.42,PDFD-BO ,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5sc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11nonc%10%11)s9)=C8C(=O)N7C)s6)c(F)c5F)s4)=C3C(=O)N2C)s1,1,0.0,0,0.61,1.01,-3.62,-5.59
10.1016/j.matt.2022.04.008,PDTD-BT,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11nsnc%10%11)s9)=C8C(=O)N7C)s6)s5)s4)=C3C(=O)N2C)s1,1,0.0,0,1.64,2.03,-3.49,-5.42,PDTD-BSe ,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11n[se]nc%10%11)s9)=C8C(=O)N7C)s6)s5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.41,0.71,-3.68,-5.42
10.1016/j.matt.2022.04.008,PDTD-BT,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11nsnc%10%11)s9)=C8C(=O)N7C)s6)s5)s4)=C3C(=O)N2C)s1,1,0.0,0,1.64,2.03,-3.49,-5.42,PDFD-BSe ,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5sc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11n[se]nc%10%11)s9)=C8C(=O)N7C)s6)c(F)c5F)s4)=C3C(=O)N2C)s1,1,0.0,0,0.79,0.82,-3.71,-5.58
10.1016/j.matt.2022.04.008,PDFD-BT,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5sc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11nsnc%10%11)s9)=C8C(=O)N7C)s6)c(F)c5F)s4)=C3C(=O)N2C)s1,1,0.0,0,3.75,3.56,-3.56,-5.55,PDTD-BO,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11nonc%10%11)s9)=C8C(=O)N7C)s6)s5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.25,0.52,-3.56,-5.47
10.1016/j.matt.2022.04.008,PDFD-BT,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5sc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11nsnc%10%11)s9)=C8C(=O)N7C)s6)c(F)c5F)s4)=C3C(=O)N2C)s1,1,0.0,0,3.75,3.56,-3.56,-5.55,PDFD-BO ,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5sc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11nonc%10%11)s9)=C8C(=O)N7C)s6)c(F)c5F)s4)=C3C(=O)N2C)s1,1,0.0,0,0.61,1.01,-3.62,-5.59
10.1016/j.matt.2022.04.008,PDFD-BT,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5sc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11nsnc%10%11)s9)=C8C(=O)N7C)s6)c(F)c5F)s4)=C3C(=O)N2C)s1,1,0.0,0,3.75,3.56,-3.56,-5.55,PDTD-BSe ,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11n[se]nc%10%11)s9)=C8C(=O)N7C)s6)s5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.41,0.71,-3.68,-5.42
10.1016/j.matt.2022.04.008,PDFD-BT,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5sc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11nsnc%10%11)s9)=C8C(=O)N7C)s6)c(F)c5F)s4)=C3C(=O)N2C)s1,1,0.0,0,3.75,3.56,-3.56,-5.55,PDFD-BSe ,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5sc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11n[se]nc%10%11)s9)=C8C(=O)N7C)s6)c(F)c5F)s4)=C3C(=O)N2C)s1,1,0.0,0,0.79,0.82,-3.71,-5.58
10.1016/j.matt.2022.04.008,PDTD-BO,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11nonc%10%11)s9)=C8C(=O)N7C)s6)s5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.25,0.52,-3.56,-5.47,PDFD-BO ,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5sc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11nonc%10%11)s9)=C8C(=O)N7C)s6)c(F)c5F)s4)=C3C(=O)N2C)s1,1,0.0,0,0.61,1.01,-3.62,-5.59
10.1016/j.matt.2022.04.008,PDTD-BO,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11nonc%10%11)s9)=C8C(=O)N7C)s6)s5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.25,0.52,-3.56,-5.47,PDTD-BSe ,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11n[se]nc%10%11)s9)=C8C(=O)N7C)s6)s5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.41,0.71,-3.68,-5.42
10.1016/j.matt.2022.04.008,PDTD-BO,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11nonc%10%11)s9)=C8C(=O)N7C)s6)s5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.25,0.52,-3.56,-5.47,PDFD-BSe ,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5sc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11n[se]nc%10%11)s9)=C8C(=O)N7C)s6)c(F)c5F)s4)=C3C(=O)N2C)s1,1,0.0,0,0.79,0.82,-3.71,-5.58
10.1016/j.matt.2022.04.008,PDFD-BO ,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5sc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11nonc%10%11)s9)=C8C(=O)N7C)s6)c(F)c5F)s4)=C3C(=O)N2C)s1,1,0.0,0,0.61,1.01,-3.62,-5.59,PDTD-BSe ,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11n[se]nc%10%11)s9)=C8C(=O)N7C)s6)s5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.41,0.71,-3.68,-5.42
10.1016/j.matt.2022.04.008,PDFD-BO ,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5sc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11nonc%10%11)s9)=C8C(=O)N7C)s6)c(F)c5F)s4)=C3C(=O)N2C)s1,1,0.0,0,0.61,1.01,-3.62,-5.59,PDFD-BSe ,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5sc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11n[se]nc%10%11)s9)=C8C(=O)N7C)s6)c(F)c5F)s4)=C3C(=O)N2C)s1,1,0.0,0,0.79,0.82,-3.71,-5.58
10.1016/j.matt.2022.04.008,PDTD-BSe ,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11n[se]nc%10%11)s9)=C8C(=O)N7C)s6)s5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.41,0.71,-3.68,-5.42,PDFD-BSe ,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5sc(-c6ccc(C7=C8C(=O)N(C)C(c9ccc(-c%10ccc(*)c%11n[se]nc%10%11)s9)=C8C(=O)N7C)s6)c(F)c5F)s4)=C3C(=O)N2C)s1,1,0.0,0,0.79,0.82,-3.71,-5.58
10.1016/j.orgel.2015.12.030,PDTFBO-T,*c1ccc(-c2sc(-c3cc4c5nonc5c5cc(-c6cc(C)c(*)s6)sc5c4s3)cc2C)s1,1,0.0,0,0.0,0.21,-3.66,-5.5,PDTFBO-DT,*c1ccc(-c2ccc(-c3sc(-c4cc5c6nonc6c6cc(-c7cc(C)c(*)s7)sc6c5s4)cc3C)s2)s1,1,0.0,0,0.0,0.24,-3.62,-5.48
10.1016/j.orgel.2015.12.030,PDTFBO-T,*c1ccc(-c2sc(-c3cc4c5nonc5c5cc(-c6cc(C)c(*)s6)sc5c4s3)cc2C)s1,1,0.0,0,0.0,0.21,-3.66,-5.5,PDTFBO-TT,*c1cc2sc(-c3sc(-c4cc5c6nonc6c6cc(-c7cc(C)c(*)s7)sc6c5s4)cc3C)cc2s1,1,0.0,0,0.0,0.54,-3.5,-5.39
10.1016/j.orgel.2015.12.030,PDTFBO-DT,*c1ccc(-c2ccc(-c3sc(-c4cc5c6nonc6c6cc(-c7cc(C)c(*)s7)sc6c5s4)cc3C)s2)s1,1,0.0,0,0.0,0.24,-3.62,-5.48,PDTFBO-TT,*c1cc2sc(-c3sc(-c4cc5c6nonc6c6cc(-c7cc(C)c(*)s7)sc6c5s4)cc3C)cc2s1,1,0.0,0,0.0,0.54,-3.5,-5.39
10.1016/j.orgel.2018.01.039,PDPP-Se ,*c1ccc(C2=C3C(=O)N(C)C(c4ccc(-c5ccc(*)[se]5)s4)=C3C(=O)N2C)s1,1,0.0,0,0.0,0.37,-3.87,-5.15,PMDPP-Se ,*c1ccc(-c2sc(C3=C4C(=O)N(C)C(c5cc(C)c(*)s5)=C4C(=O)N3C)cc2C)[se]1,1,0.0,0,0.0,0.13,-3.83,-5.07
10.1016/j.orgel.2022.106708,P(TzII-BT),*c1ccc(-c2nc3c(s2)/C(=C2\C(=O)N(C)c4nc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(*)s8)c8nsnc78)s6)s5)sc42)C(=O)N3C)s1,1,0.0,0,1.89,5.51,-3.63,-5.29,P(TzII-BT)-C6,*c1ccc(-c2nc3c(s2)/C(=C2\C(=O)N(C)c4nc(-c5ccc(-c6sc(-c7ccc(-c8cc(C)c(*)s8)c8nsnc78)cc6C)s5)sc42)C(=O)N3C)s1,1,0.0,0,2.17,6.14,-3.56,-5.28
10.1016/j.orgel.2023.106909,P(DPPFu-TT),*c1cc2c(s1)C1=C3C(=O)N4C=Cc5c(sc(-c6cc7sc(*)cc7s6)c5C)C4=C3C(=O)N1C=C2C,1,0.0,1,0.075,0.098,-3.29,-4.94,P(DPPFu-T),*c1ccc(-c2sc3c(c2C)C=CN2C(=O)C4=C5c6sc(*)cc6C(C)=CN5C(=O)C4=C32)s1,1,0.0,0,0.0067,0.0024,-3.43,-4.98
